58410  62.690945 fe80::557b:8a53:773:86a4 → ff02::1:ff02:f79a ICMPv6 86 Neighbor Solicitation for fe80::bcb1:10f0:9902:f79a from 74:27:ea:ba:e0:f0
58411  62.690975 fe80::bcb1:10f0:9902:f79a → ff02::1:ff4e:501d ICMPv6 86 Neighbor Solicitation for fe80::f585:875a:594e:501d from ac:22:0b:cb:88:2a
58412  62.691248 fe80::f585:875a:594e:501d → ff02::1:ff02:f79a ICMPv6 86 Neighbor Solicitation for fe80::bcb1:10f0:9902:f79a from 1c:6f:65:3f:be:20
58413  62.691473 fe80::a5b0:7f7:6d85:983a → ff02::1:ff02:f79a ICMPv6 86 Neighbor Solicitation for fe80::bcb1:10f0:9902:f79a from a4:1f:72:70:e4:a7
58414  62.691701 fe80::c990:30a8:edd:20bd → ff02::1:ff02:f79a ICMPv6 86 Neighbor Solicitation for fe80::bcb1:10f0:9902:f79a from 40:16:7e:3b:e6:84
58437  63.008049 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x87d6 A wpad
58441  63.108066 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x87d6 A wpad
58450  63.308123 fe80::95fe:5e1e:4f43:bd30 → ff02::1:3    LLMNR 84 Standard query 0xc2e1 A wpad
58455  63.407640 fe80::95fe:5e1e:4f43:bd30 → ff02::1:3    LLMNR 84 Standard query 0xc2e1 A wpad
58515  64.468421 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 505 NOTIFY * HTTP/1.1 
58517  64.483287 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 514 NOTIFY * HTTP/1.1 
58518  64.483575 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 561 NOTIFY * HTTP/1.1 
58519  64.484167 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 569 NOTIFY * HTTP/1.1 
59741  65.569986 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x34d5 A wpad
59745  65.670229 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x34d5 A wpad
60226  67.468393 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 505 NOTIFY * HTTP/1.1 
60228  67.483451 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 561 NOTIFY * HTTP/1.1 
60229  67.483711 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 514 NOTIFY * HTTP/1.1 
60230  67.484244 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 569 NOTIFY * HTTP/1.1 
60269  68.152837 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x4b60 A wpad
60274  68.250338 fe80::ba6b:23ff:fec2:211d → ff02::fb     MDNS 548 Standard query 0x0000 PTR _ipps._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR Hacked_By_KingSkrupellos_Cyberizm_Digital_Security_Team._ipp._tcp.local PTR HP LaserJet P4015 [0E9DE0]._ipp._tcp.local PTR Hewlett-Packard HP LaserJet 1022 @ urbana._ipp._tcp.local PTR HP LaserJet 600 M602 [605539]._ipp._tcp.local PTR HP LaserJet P4015 [0FA1F0]._ipp._tcp.local PTR HP LaserJet P4015 [842B2E]._ipp._tcp.local PTR HP Color LaserJet CP3525 [FBCC3B]._ipp._tcp.local PTR Hewlett-Packard HP LaserJet 1022 @ urbana._ipps._tcp.local PTR HP LaserJet 600 M602 [605539]._ipps._tcp.local
60275  68.252379 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x4b60 A wpad
60325  69.093436 fe80::c990:30a8:edd:20bd → ff02::1:2    DHCPv6 148 Solicit XID: 0x4ad93a CID: 000100011aad4d3240167e3be684 
60326  69.096692 fe80::f1db:4e66:84ff:4cb5 → ff02::1:2    DHCPv6 147 Solicit XID: 0xe69db9 CID: 000100011c4ab411ac9e1717e195 
60333  69.241634 fe80::c5eb:59c7:f959:5107 → ff02::1:2    DHCPv6 148 Solicit XID: 0xc64693 CID: 0001000119095ce580c16ee2b4da 
60394  70.468570 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 505 NOTIFY * HTTP/1.1 
60396  70.483466 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 561 NOTIFY * HTTP/1.1 
60397  70.483789 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 514 NOTIFY * HTTP/1.1 
60398  70.484473 fe80::557b:8a53:773:86a4 → ff02::c      SSDP 569 NOTIFY * HTTP/1.1 
60428  70.715340 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x0564 A wpad
60433  70.815554 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x0564 A wpad
60483  71.315422 fe80::225:90ff:fe9d:7c92 → ff02::1:2    DHCPv6 90 Solicit XID: 0xa65a68 CID: 00010001c792bc9f0025909d7c92 
60488  71.413696 fe80::6184:e416:3414:1d3 → ff02::1:2    DHCPv6 156 Solicit XID: 0xcbe607 CID: 000100011c21a137000ffe9edc4d 
60783  73.302905 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0xb9a9 A wpad
60806  73.377450 fe80::d685:64ff:fe3e:ae5d → ff02::1:2    DHCPv6 138 Solicit XID: 0x68f0 CID: 00020000000bd485643eae5d 
60808  73.402708 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0xb9a9 A wpad
60829  73.729352 fe80::da50:e6ff:fe56:b2c2 → ff02::fb     MDNS 548 Standard query 0x0000 PTR _ipps._tcp.local, "QM" question PTR _ipp._tcp.local, "QM" question PTR Hewlett-Packard HP LaserJet 1022 @ urbana._ipp._tcp.local PTR HP LaserJet P4015 [0E9DE0]._ipp._tcp.local PTR HP LaserJet 600 M602 [605539]._ipp._tcp.local PTR HP LaserJet P4015 [0FA1F0]._ipp._tcp.local PTR Hacked_By_KingSkrupellos_Cyberizm_Digital_Security_Team._ipp._tcp.local PTR HP Color LaserJet CP3525 [FBCC3B]._ipp._tcp.local PTR HP LaserJet P4015 [842B2E]._ipp._tcp.local PTR Hewlett-Packard HP LaserJet 1022 @ urbana._ipps._tcp.local PTR HP LaserJet 600 M602 [605539]._ipps._tcp.local
60831  73.757557 fe80::c942:778d:6c16:3fdc → ff02::1:3    LLMNR 89 Standard query 0xf3e0 A PSERVER21
60865  73.857418 fe80::c942:778d:6c16:3fdc → ff02::1:3    LLMNR 89 Standard query 0xf3e0 A PSERVER21
60945  74.293948 fe80::d4a3:86f2:db0c:f997 → ff02::1:2    DHCPv6 146 Solicit XID: 0xfc6c33 CID: 00010001183bada114dae9e0ba40 
61075  74.953847 fe80::87f:1da2:914f:39eb → ff02::1:3    LLMNR 84 Standard query 0x0413 A wpad
61084  75.058953 fe80::87f:1da2:914f:39eb → ff02::1:3    LLMNR 84 Standard query 0x0413 A wpad
61116  75.335323 fe80::6154:68ef:ae40:8a15 → ff02::1:3    LLMNR 84 Standard query 0x79aa A wpad
61117  75.335534 fe80::6154:68ef:ae40:8a15 → ff02::1:3    LLMNR 84 Standard query 0x1618 AAAA wpad
61136  75.745177 fe80::6154:68ef:ae40:8a15 → ff02::1:3    LLMNR 84 Standard query 0x1618 AAAA wpad
61137  75.745206 fe80::6154:68ef:ae40:8a15 → ff02::1:3    LLMNR 84 Standard query 0x79aa A wpad
61144  75.865383 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0xe5e4 A wpad
61149  75.964875 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0xe5e4 A wpad
61174  76.309854 fe80::c942:778d:6c16:3fdc → ff02::1:3    LLMNR 89 Standard query 0x7725 A PSERVER21
61215  76.409550 fe80::c942:778d:6c16:3fdc → ff02::1:3    LLMNR 89 Standard query 0x7725 A PSERVER21
61264  76.914456 fe80::cacb:b8ff:fe60:5539 → ff02::1:2    DHCPv6 142 Solicit XID: 0x53dc CID: 00020000000bc8cbb8605539 
61441  78.439184 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x74ed A wpad
61451  78.501478 fe80::adc1:511c:b85f:56dd → ff02::c      SSDP 181 M-SEARCH * HTTP/1.1 
61452  78.502188 fe80::adc1:511c:b85f:56dd → ff02::c      SSDP 179 M-SEARCH * HTTP/1.1 
61459  78.503490 fe80::adc1:511c:b85f:56dd → ff02::1:ff85:983a ICMPv6 86 Neighbor Solicitation for fe80::a5b0:7f7:6d85:983a from d8:50:e6:e3:cb:2f
61460  78.503850 fe80::a5b0:7f7:6d85:983a → ff02::1:ff5f:56dd ICMPv6 86 Neighbor Solicitation for fe80::adc1:511c:b85f:56dd from a4:1f:72:70:e4:a7
61461  78.503908 fe80::adc1:511c:b85f:56dd → ff02::1:ff4e:501d ICMPv6 86 Neighbor Solicitation for fe80::f585:875a:594e:501d from d8:50:e6:e3:cb:2f
61462  78.504137 fe80::adc1:511c:b85f:56dd → ff02::1:ff24:d055 ICMPv6 86 Neighbor Solicitation for fe80::cc91:dc08:9f24:d055 from d8:50:e6:e3:cb:2f
61463  78.504300 fe80::cc91:dc08:9f24:d055 → ff02::1:ff5f:56dd ICMPv6 86 Neighbor Solicitation for fe80::adc1:511c:b85f:56dd from 00:1d:09:0f:8a:e6
61464  78.504337 fe80::adc1:511c:b85f:56dd → ff02::1:ffdd:20bd ICMPv6 86 Neighbor Solicitation for fe80::c990:30a8:edd:20bd from d8:50:e6:e3:cb:2f
61465  78.504637 fe80::f585:875a:594e:501d → ff02::1:ff5f:56dd ICMPv6 86 Neighbor Solicitation for fe80::adc1:511c:b85f:56dd from 1c:6f:65:3f:be:20
61466  78.504643 fe80::c990:30a8:edd:20bd → ff02::1:ff5f:56dd ICMPv6 86 Neighbor Solicitation for fe80::adc1:511c:b85f:56dd from 40:16:7e:3b:e6:84
61467  78.504946 fe80::adc1:511c:b85f:56dd → ff02::1:ff73:86a4 ICMPv6 86 Neighbor Solicitation for fe80::557b:8a53:773:86a4 from d8:50:e6:e3:cb:2f
61468  78.505316 fe80::557b:8a53:773:86a4 → ff02::1:ff5f:56dd ICMPv6 86 Neighbor Solicitation for fe80::adc1:511c:b85f:56dd from 74:27:ea:ba:e0:f0
61471  78.539047 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x74ed A wpad
61522  79.082495 fe80::9029:9fec:f1a2:3fdd → ff02::1:2    DHCPv6 145 Solicit XID: 0x6ac936 CID: 000100011b7d1adc1c6f65ceb972 
61652  79.457057 fe80::bd88:52bc:9337:6a6e → ff02::1:3    LLMNR 88 Standard query 0x1117 A PABLO-PC
61653  79.457467 fe80::e00c:9d0b:21bf:997d → ff02::1:ff37:6a6e ICMPv6 86 Neighbor Solicitation for fe80::bd88:52bc:9337:6a6e from 94:de:80:7a:68:86
61654  79.458144 fe80::bd88:52bc:9337:6a6e → ff02::1:ffbf:997d ICMPv6 86 Neighbor Solicitation for fe80::e00c:9d0b:21bf:997d from 94:de:80:7a:6e:c4
61655  79.460225 fe80::bd88:52bc:9337:6a6e → ff02::1:3    LLMNR 88 Standard query 0x12f1 AAAA PABLO-PC
61684  79.476617 fe80::bd88:52bc:9337:6a6e → ff02::1:3    LLMNR 88 Standard query 0x4bd2 A PABLO-PC
61686  79.477865 fe80::bd88:52bc:9337:6a6e → ff02::1:3    LLMNR 88 Standard query 0x4ead AAAA PABLO-PC
61979  80.077487 fe80::9029:9fec:f1a2:3fdd → ff02::1:2    DHCPv6 145 Solicit XID: 0x6ac936 CID: 000100011b7d1adc1c6f65ceb972 
62128  80.902119 fe80::4c6e:a04d:ecfe:f632 → ff02::1:2    DHCPv6 150 Solicit XID: 0x572c43 CID: 000100011a1d4ba6d850e656afbc 
62198  81.001827 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x840f A wpad
62273  81.101203 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x840f A wpad
62334  81.505160 fe80::adc1:511c:b85f:56dd → ff02::c      SSDP 179 M-SEARCH * HTTP/1.1 
62335  81.505510 fe80::adc1:511c:b85f:56dd → ff02::c      SSDP 181 M-SEARCH * HTTP/1.1 
62509  82.090863 fe80::9029:9fec:f1a2:3fdd → ff02::1:2    DHCPv6 145 Solicit XID: 0x6ac936 CID: 000100011b7d1adc1c6f65ceb972 
62564  82.218357 fe80::60ba:ee11:581b:6111 → ff02::1:3    LLMNR 84 Standard query 0xcf0c A wpad
62585  82.318625 fe80::60ba:ee11:581b:6111 → ff02::1:3    LLMNR 84 Standard query 0xcf0c A wpad
62997  83.573330 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x1737 A wpad
63013  83.673377 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x1737 A wpad
63071  83.916983 fe80::6e62:6dff:fea7:20a → ff02::fb     MDNS 121 Standard query 0x0000 PTR _sane-port._tcp.local, "QM" question PTR saned._sane-port._tcp.local
63216  84.505297 fe80::adc1:511c:b85f:56dd → ff02::c      SSDP 181 M-SEARCH * HTTP/1.1 
63217  84.505519 fe80::adc1:511c:b85f:56dd → ff02::c      SSDP 179 M-SEARCH * HTTP/1.1 
63280  85.097542 fe80::f1db:4e66:84ff:4cb5 → ff02::1:2    DHCPv6 147 Solicit XID: 0xe69db9 CID: 000100011c4ab411ac9e1717e195 
63287  85.242676 fe80::c5eb:59c7:f959:5107 → ff02::1:2    DHCPv6 148 Solicit XID: 0xc64693 CID: 0001000119095ce580c16ee2b4da 
63332  86.101045 fe80::9029:9fec:f1a2:3fdd → ff02::1:2    DHCPv6 145 Solicit XID: 0x6ac936 CID: 000100011b7d1adc1c6f65ceb972 
63334  86.136190 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x8d05 A wpad
63347  86.235542 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x8d05 A wpad
63375  86.883873 fe80::bd88:52bc:9337:6a6e → ff02::1:ff24:d055 ICMPv6 86 Neighbor Solicitation for fe80::cc91:dc08:9f24:d055 from 94:de:80:7a:6e:c4
63376  86.883909 fe80::bd88:52bc:9337:6a6e → ff02::1:ff73:86a4 ICMPv6 86 Neighbor Solicitation for fe80::557b:8a53:773:86a4 from 94:de:80:7a:6e:c4
63377  86.883912 fe80::bd88:52bc:9337:6a6e → ff02::1:ffdd:20bd ICMPv6 86 Neighbor Solicitation for fe80::c990:30a8:edd:20bd from 94:de:80:7a:6e:c4
63378  86.883984 fe80::bd88:52bc:9337:6a6e → ff02::1:ff85:983a ICMPv6 86 Neighbor Solicitation for fe80::a5b0:7f7:6d85:983a from 94:de:80:7a:6e:c4
63379  86.884027 fe80::cc91:dc08:9f24:d055 → ff02::1:ff37:6a6e ICMPv6 86 Neighbor Solicitation for fe80::bd88:52bc:9337:6a6e from 00:1d:09:0f:8a:e6
63380  86.884055 fe80::bd88:52bc:9337:6a6e → ff02::1:ff4e:501d ICMPv6 86 Neighbor Solicitation for fe80::f585:875a:594e:501d from 94:de:80:7a:6e:c4
63381  86.884261 fe80::557b:8a53:773:86a4 → ff02::1:ff37:6a6e ICMPv6 86 Neighbor Solicitation for fe80::bd88:52bc:9337:6a6e from 74:27:ea:ba:e0:f0
63382  86.884505 fe80::f585:875a:594e:501d → ff02::1:ff37:6a6e ICMPv6 86 Neighbor Solicitation for fe80::bd88:52bc:9337:6a6e from 1c:6f:65:3f:be:20
63383  86.884884 fe80::a5b0:7f7:6d85:983a → ff02::1:ff37:6a6e ICMPv6 86 Neighbor Solicitation for fe80::bd88:52bc:9337:6a6e from a4:1f:72:70:e4:a7
63384  86.885040 fe80::c990:30a8:edd:20bd → ff02::1:ff37:6a6e ICMPv6 86 Neighbor Solicitation for fe80::bd88:52bc:9337:6a6e from 40:16:7e:3b:e6:84
63385  86.901339 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x5dd7 A wpad
63386  86.901634 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x5b87 AAAA wpad
63388  86.912765 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x6553 A wpad
63389  86.913052 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x3323 AAAA wpad
63470  87.312154 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x5dd7 A wpad
63471  87.312172 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x5b87 AAAA wpad
63473  87.322881 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x6553 A wpad
63474  87.322909 fe80::993b:6daa:885c:ca0b → ff02::1:3    LLMNR 84 Standard query 0x3323 AAAA wpad
63634  87.622634           :: → ff02::16     ICMPv6 90 Multicast Listener Report Message v2
63835  87.705167           :: → ff02::1:ffb4:c7d7 ICMPv6 78 Neighbor Solicitation for fe80::3a2c:4aff:feb4:c7d7
64666  88.705176 fe80::3a2c:4aff:feb4:c7d7 → ff02::2      ICMPv6 70 Router Solicitation from 38:2c:4a:b4:c7:d7
64667  88.706026 fe80::3a2c:4aff:feb4:c7d7 → ff02::16     ICMPv6 90 Multicast Listener Report Message v2
64669  88.707677 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0xd34e A wpad
64670  88.717904 fe80::3a2c:4aff:feb4:c7d7 → ff02::16     ICMPv6 90 Multicast Listener Report Message v2
64674  88.807718 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0xd34e A wpad
64678  88.884717 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 388 Standard query 0x0000 ANY chema-Lab._udisks-ssh._tcp.local, "QM" question ANY chema-Lab.local, "QM" question ANY 7.d.7.c.4.b.e.f.f.f.a.4.c.2.a.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, "QM" question ANY chema-Lab [38:2c:4a:b4:c7:d7]._workstation._tcp.local, "QM" question AAAA fe80::3a2c:4aff:feb4:c7d7 PTR chema-Lab.local HINFO X86_64 LINUX SRV 0 0 9 chema-Lab.local TXT SRV 0 0 22 chema-Lab.local TXT
64680  88.890696 fe80::3a2c:4aff:feb4:c7d7 → ff02::16     ICMPv6 110 Multicast Listener Report Message v2
64681  88.905972 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 228 Standard query response 0x0000 PTR _udisks-ssh._tcp.local PTR chema-Lab [38:2c:4a:b4:c7:d7]._workstation._tcp.local PTR _workstation._tcp.local PTR chema-Lab._udisks-ssh._tcp.local
64691  89.135731 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 388 Standard query 0x0000 ANY chema-Lab._udisks-ssh._tcp.local, "QM" question ANY chema-Lab.local, "QM" question ANY 7.d.7.c.4.b.e.f.f.f.a.4.c.2.a.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, "QM" question ANY chema-Lab [38:2c:4a:b4:c7:d7]._workstation._tcp.local, "QM" question AAAA fe80::3a2c:4aff:feb4:c7d7 PTR chema-Lab.local HINFO X86_64 LINUX SRV 0 0 9 chema-Lab.local TXT SRV 0 0 22 chema-Lab.local TXT
64702  89.385513 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 388 Standard query 0x0000 ANY chema-Lab._udisks-ssh._tcp.local, "QM" question ANY chema-Lab.local, "QM" question ANY 7.d.7.c.4.b.e.f.f.f.a.4.c.2.a.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, "QM" question ANY chema-Lab [38:2c:4a:b4:c7:d7]._workstation._tcp.local, "QM" question AAAA fe80::3a2c:4aff:feb4:c7d7 PTR chema-Lab.local HINFO X86_64 LINUX SRV 0 0 9 chema-Lab.local TXT SRV 0 0 22 chema-Lab.local TXT
64708  89.491711 fe80::3a2c:4aff:feb4:c7d7 → ff02::16     ICMPv6 90 Multicast Listener Report Message v2
64712  89.586015 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 364 Standard query response 0x0000 TXT, cache flush AAAA, cache flush fe80::3a2c:4aff:feb4:c7d7 PTR, cache flush chema-Lab.local HINFO, cache flush X86_64 LINUX SRV, cache flush 0 0 9 chema-Lab.local TXT, cache flush SRV, cache flush 0 0 22 chema-Lab.local
64739  90.035700 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 228 Standard query response 0x0000 PTR _udisks-ssh._tcp.local PTR chema-Lab [38:2c:4a:b4:c7:d7]._workstation._tcp.local PTR _workstation._tcp.local PTR chema-Lab._udisks-ssh._tcp.local
64845  90.714605 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 364 Standard query response 0x0000 TXT, cache flush AAAA, cache flush fe80::3a2c:4aff:feb4:c7d7 PTR, cache flush chema-Lab.local HINFO, cache flush X86_64 LINUX SRV, cache flush 0 0 9 chema-Lab.local TXT, cache flush SRV, cache flush 0 0 22 chema-Lab.local
64904  90.976438 fe80::ca2a:14ff:fe51:827b → ff02::fb     MDNS 152 Standard query 0x0000 PTR b.7.2.8.1.5.e.f.f.f.4.1.a.2.a.c.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, "QM" question
64905  90.977438 fe80::1ec1:deff:fe84:2b2e → ff02::1:ff51:827b ICMPv6 86 Neighbor Solicitation for fe80::ca2a:14ff:fe51:827b from 1c:c1:de:84:2b:2e
64961  91.077624 fe80::ca2a:14ff:fe51:827b → ff02::fb     MDNS 210 Standard query response 0x0000 PTR, cache flush MacBook-Air-de-Francisco-3.local NSEC, cache flush B.7.2.8.1.5.E.F.F.F.4.1.A.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa
65022  91.270634 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x2259 A wpad
65028  91.370867 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x2259 A wpad
65198  91.621655 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0xadc2 A TALLERDAYFISA
65207  91.721204 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0xadc2 A TALLERDAYFISA
65569  92.164764 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 332 Standard query response 0x0000 PTR _udisks-ssh._tcp.local PTR chema-Lab [38:2c:4a:b4:c7:d7]._workstation._tcp.local TXT, cache flush SRV, cache flush 0 0 9 chema-Lab.local AAAA, cache flush fe80::3a2c:4aff:feb4:c7d7 PTR _workstation._tcp.local PTR chema-Lab._udisks-ssh._tcp.local TXT, cache flush SRV, cache flush 0 0 22 chema-Lab.local
65995  92.717136 fe80::3a2c:4aff:feb4:c7d7 → ff02::2      ICMPv6 70 Router Solicitation from 38:2c:4a:b4:c7:d7
66174  92.843719 fe80::3a2c:4aff:feb4:c7d7 → ff02::fb     MDNS 364 Standard query response 0x0000 TXT, cache flush AAAA, cache flush fe80::3a2c:4aff:feb4:c7d7 PTR, cache flush chema-Lab.local HINFO, cache flush X86_64 LINUX SRV, cache flush 0 0 9 chema-Lab.local TXT, cache flush SRV, cache flush 0 0 22 chema-Lab.local
66866  93.633287 fe80::f8a0:3151:163a:6443 → ff02::1:3    LLMNR 84 Standard query 0x6e4b A wpad
66876  93.732551 fe80::f8a0:3151:163a:6443 → ff02::1:3    LLMNR 84 Standard query 0x6e4b A wpad
66881  93.843395 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x0a11 A wpad
66885  93.914867 fe80::bcb1:10f0:9902:f79a → ff02::1:3    LLMNR 84 Standard query 0xf6d2 A wpad
66887  93.943037 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x0a11 A wpad
66890  94.012916 fe80::bcb1:10f0:9902:f79a → ff02::1:3    LLMNR 84 Standard query 0xf6d2 A wpad
66895  94.101446 fe80::9029:9fec:f1a2:3fdd → ff02::1:2    DHCPv6 145 Solicit XID: 0x6ac936 CID: 000100011b7d1adc1c6f65ceb972 
66903  94.172068 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0xdbaa A TALLERDAYFISA
66907  94.272367 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0xdbaa A TALLERDAYFISA
66915  94.376319 fe80::87f:1da2:914f:39eb → ff02::1:2    DHCPv6 151 Solicit XID: 0xf41e2c CID: 000100011d79d28c0cc47a344cd7 
66977  95.185421 fe80::221:5aff:fe7d:3584 → ff02::1:2    DHCPv6 138 Solicit XID: 0x68f0 CID: 00020000000b00215a7d3584 
66986  95.386029 fe80::87f:1da2:914f:39eb → ff02::1:2    DHCPv6 151 Solicit XID: 0xf41e2c CID: 000100011d79d28c0cc47a344cd7 
67046  96.405780 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x42f3 A wpad
67051  96.505219 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x42f3 A wpad
67064  96.724442 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0x7edd A TALLERDAYFISA
67065  96.725115 fe80::3a2c:4aff:feb4:c7d7 → ff02::2      ICMPv6 70 Router Solicitation from 38:2c:4a:b4:c7:d7
67078  96.824465 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0x7edd A TALLERDAYFISA
67121  97.398476 fe80::87f:1da2:914f:39eb → ff02::1:2    DHCPv6 151 Solicit XID: 0xf41e2c CID: 000100011d79d28c0cc47a344cd7 
67220  98.978635 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x5fa5 A wpad
67222  99.078368 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x5fa5 A wpad
67228  99.275339 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0x1206 A TALLERDAYFISA
67229  99.375554 fe80::3474:2d40:c9d0:a58 → ff02::1:3    LLMNR 93 Standard query 0x1206 A TALLERDAYFISA
67234  99.742270 fe80::cc91:dc08:9f24:d055 → ff02::c      SSDP 208 M-SEARCH * HTTP/1.1 
67444 101.094714 fe80::c990:30a8:edd:20bd → ff02::1:2    DHCPv6 148 Solicit XID: 0x4ad93a CID: 000100011aad4d3240167e3be684 
67589 101.407718 fe80::87f:1da2:914f:39eb → ff02::1:2    DHCPv6 151 Solicit XID: 0xf41e2c CID: 000100011d79d28c0cc47a344cd7 
67702 101.541137 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x8140 A wpad
67705 101.640543 fe80::c5eb:59c7:f959:5107 → ff02::1:3    LLMNR 84 Standard query 0x8140 A wpad
